confidence,id,provenance,relation,source_id,target_id
0.85,edge_000293,hepatocellular_injury_pattern,CO_OCCURS_WITH,finding_concept:biochem:ast:high,finding_concept:biochem:alt:high
0.85,edge_000294,panel_rule,SUGGESTS_CONDITION,pattern:hepatocellular_injury_pattern,condition:hepatocellular_injury
0.85,edge_000295,panel_rule,SUGGESTS_CONDITION,pattern:hepatocellular_injury_pattern,condition:liver_injury
1.0,edge_000296,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:creatinine:high,pattern:renal_impairment_pattern
0.6,edge_000297,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:urea:high,pattern:renal_impairment_pattern
0.6,edge_000298,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:k:high,pattern:renal_impairment_pattern
0.85,edge_000299,panel_rule,SUGGESTS_CONDITION,pattern:renal_impairment_pattern,condition:renal_impairment
0.85,edge_000300,panel_rule,SUGGESTS_CONDITION,pattern:renal_impairment_pattern,condition:reduced_kidney_function
1.0,edge_000301,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:na:low,pattern:electrolyte_disorder_pattern
0.6,edge_000302,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:k:high,pattern:electrolyte_disorder_pattern
0.6,edge_000303,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:k:low,pattern:electrolyte_disorder_pattern
0.6,edge_000304,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:cl:low,pattern:electrolyte_disorder_pattern
0.6,edge_000305,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:cl:high,pattern:electrolyte_disorder_pattern
0.85,edge_000306,panel_rule,SUGGESTS_CONDITION,pattern:electrolyte_disorder_pattern,condition:electrolyte_disorder
1.0,edge_000307,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:glucose:high,pattern:diabetes_glycemic_pattern
0.6,edge_000308,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:hba1c:high,pattern:diabetes_glycemic_pattern
0.85,edge_000309,panel_rule,SUGGESTS_CONDITION,pattern:diabetes_glycemic_pattern,condition:hyperglycemia
0.85,edge_000310,panel_rule,SUGGESTS_CONDITION,pattern:diabetes_glycemic_pattern,condition:diabetes_risk
0.85,edge_000311,panel_rule,SUGGESTS_CONDITION,pattern:diabetes_glycemic_pattern,condition:poor_glycemic_control
1.0,edge_000312,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:ldl_c:high,pattern:dyslipidemia_pattern
0.6,edge_000313,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:triglyceride:high,pattern:dyslipidemia_pattern
0.6,edge_000314,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:hdl_c:low,pattern:dyslipidemia_pattern
0.6,edge_000315,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:cholesterol:high,pattern:dyslipidemia_pattern
0.85,edge_000316,panel_rule,SUGGESTS_CONDITION,pattern:dyslipidemia_pattern,condition:dyslipidemia
0.85,edge_000317,panel_rule,SUGGESTS_CONDITION,pattern:dyslipidemia_pattern,condition:cardiovascular_risk
1.0,edge_000318,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:troponin_t:high,pattern:cardiac_biomarker_pattern
0.6,edge_000319,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:ck_mb:high,pattern:cardiac_biomarker_pattern
0.6,edge_000320,panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:pro_bnp:high,pattern:cardiac_biomarker_pattern
0.85,edge_000321,panel_rule,SUGGESTS_CONDITION,pattern:cardiac_biomarker_pattern,condition:myocardial_injury
0.85,edge_000322,panel_rule,SUGGESTS_CONDITION,pattern:cardiac_biomarker_pattern,condition:cardiac_stress
1.0,edge_000323,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:ferritin:high,pattern:iron_store_pattern
0.85,edge_000324,panel_rule,SUGGESTS_CONDITION,pattern:iron_store_pattern,condition:iron_store_abnormality
0.85,edge_000325,panel_rule,SUGGESTS_CONDITION,pattern:iron_store_pattern,condition:inflammatory_iron_pattern
1.0,edge_000326,panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:albumin:low,pattern:hypoalbuminemia_pattern
0.85,edge_000327,panel_rule,SUGGESTS_CONDITION,pattern:hypoalbuminemia_pattern,condition:hypoalbuminemia
0.85,edge_000328,panel_rule,SUGGESTS_CONDITION,pattern:hypoalbuminemia_pattern,condition:protein_loss_or_inflammation
1.0,edge_000329,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:cbc:hgb:low,pattern:renal_anemia_pattern
1.0,edge_000330,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:creatinine:high,pattern:renal_anemia_pattern
0.6,edge_000331,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:urea:high,pattern:renal_anemia_pattern
0.6,edge_000332,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:cbc:hct:low,pattern:renal_anemia_pattern
0.85,edge_000333,renal_anemia_pattern,CO_OCCURS_WITH,finding_concept:cbc:hgb:low,finding_concept:biochem:creatinine:high
0.85,edge_000334,renal_anemia_pattern,CO_OCCURS_WITH,finding_concept:biochem:creatinine:high,finding_concept:cbc:hgb:low
0.85,edge_000335,cross_panel_rule,SUGGESTS_CONDITION,pattern:renal_anemia_pattern,condition:renal_related_anemia
0.85,edge_000336,cross_panel_rule,SUGGESTS_CONDITION,pattern:renal_anemia_pattern,condition:reduced_kidney_function
1.0,edge_000337,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:cbc:hgb:low,pattern:anemia_inflammation_pattern
1.0,edge_000338,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:ferritin:high,pattern:anemia_inflammation_pattern
0.6,edge_000339,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:cbc:mcv:low,pattern:anemia_inflammation_pattern
0.6,edge_000340,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:albumin:low,pattern:anemia_inflammation_pattern
0.85,edge_000341,anemia_inflammation_pattern,CO_OCCURS_WITH,finding_concept:cbc:hgb:low,finding_concept:biochem:ferritin:high
0.85,edge_000342,anemia_inflammation_pattern,CO_OCCURS_WITH,finding_concept:biochem:ferritin:high,finding_concept:cbc:hgb:low
0.85,edge_000343,cross_panel_rule,SUGGESTS_CONDITION,pattern:anemia_inflammation_pattern,condition:anemia_of_inflammation
0.85,edge_000344,cross_panel_rule,SUGGESTS_CONDITION,pattern:anemia_inflammation_pattern,condition:iron_metabolism_abnormality
1.0,edge_000345,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:cbc:wbc:high,pattern:infection_stress_pattern
1.0,edge_000346,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:cbc:neut:high,pattern:infection_stress_pattern
0.6,edge_000347,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:glucose:high,pattern:infection_stress_pattern
0.6,edge_000348,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:albumin:low,pattern:infection_stress_pattern
0.85,edge_000349,cross_panel_rule,SUGGESTS_CONDITION,pattern:infection_stress_pattern,condition:infection_or_inflammatory_stress
1.0,edge_000350,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:glucose:high,pattern:metabolic_cardiovascular_risk_pattern
1.0,edge_000351,cross_panel_rule,REQUIRED_FOR_PATTERN,finding_concept:biochem:triglyceride:high,pattern:metabolic_cardiovascular_risk_pattern
0.6,edge_000352,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:hdl_c:low,pattern:metabolic_cardiovascular_risk_pattern
0.6,edge_000353,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:ldl_c:high,pattern:metabolic_cardiovascular_risk_pattern
0.6,edge_000354,cross_panel_rule,OPTIONAL_FOR_PATTERN,finding_concept:biochem:cholesterol:high,pattern:metabolic_cardiovascular_risk_pattern
0.85,edge_000355,metabolic_cardiovascular_risk_pattern,CO_OCCURS_WITH,finding_concept:biochem:glucose:high,finding_concept:biochem:triglyceride:high
0.85,edge_000356,metabolic_cardiovascular_risk_pattern,CO_OCCURS_WITH,finding_concept:biochem:triglyceride:high,finding_concept:biochem:glucose:high
0.85,edge_000357,cross_panel_rule,SUGGESTS_CONDITION,pattern:metabolic_cardiovascular_risk_pattern,condition:metabolic_syndrome_risk
0.85,edge_000358,cross_panel_rule,SUGGESTS_CONDITION,pattern:metabolic_cardiovascular_risk_pattern,condition:cardiovascular_risk
1.0,edge_000359,book_chunk,FROM_SOURCE,ev_cbc_003938_90c5468e41,source:harrison_pdf
1.0,edge_000360,book_chunk,BELONGS_TO_PANEL,ev_cbc_003938_90c5468e41,panel:cbc
0.9,edge_000361,book_chunk,MENTIONS_TEST,ev_cbc_003938_90c5468e41,test:eos
0.55,edge_000362,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:high,ev_cbc_003938_90c5468e41
0.55,edge_000363,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:eos:low,ev_cbc_003938_90c5468e41
0.9,edge_000364,book_chunk,MENTIONS_TEST,ev_cbc_003938_90c5468e41,test:hct
0.55,edge_000365,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_003938_90c5468e41
0.55,edge_000366,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_003938_90c5468e41
0.9,edge_000367,book_chunk,MENTIONS_TEST,ev_cbc_003938_90c5468e41,test:neut
0.55,edge_000368,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_003938_90c5468e41
0.55,edge_000369,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_003938_90c5468e41
0.9,edge_000370,book_chunk,MENTIONS_TEST,ev_cbc_003938_90c5468e41,test:plt
0.55,edge_000371,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_003938_90c5468e41
0.55,edge_000372,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_003938_90c5468e41
0.75,edge_000373,book_chunk,SUPPORTS_CONDITION,ev_cbc_003938_90c5468e41,condition:eosinophilia
0.75,edge_000374,book_chunk,SUPPORTS_CONDITION,ev_cbc_003938_90c5468e41,condition:polycythemia
0.75,edge_000375,book_chunk,SUPPORTS_CONDITION,ev_cbc_003938_90c5468e41,condition:renal_impairment
0.75,edge_000376,book_chunk,SUPPORTS_CONDITION,ev_cbc_003938_90c5468e41,condition:thrombocytosis
1.0,edge_000377,book_chunk,FROM_SOURCE,ev_cbc_008672_8730a1a5ec,source:harrison_pdf
1.0,edge_000378,book_chunk,BELONGS_TO_PANEL,ev_cbc_008672_8730a1a5ec,panel:cbc
0.9,edge_000379,book_chunk,MENTIONS_TEST,ev_cbc_008672_8730a1a5ec,test:hct
0.55,edge_000380,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_008672_8730a1a5ec
0.55,edge_000381,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_008672_8730a1a5ec
0.9,edge_000382,book_chunk,MENTIONS_TEST,ev_cbc_008672_8730a1a5ec,test:ig
0.55,edge_000383,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:ig:high,ev_cbc_008672_8730a1a5ec
0.55,edge_000384,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:ig:low,ev_cbc_008672_8730a1a5ec
0.9,edge_000385,book_chunk,MENTIONS_TEST,ev_cbc_008672_8730a1a5ec,test:neut
0.55,edge_000386,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:high,ev_cbc_008672_8730a1a5ec
0.55,edge_000387,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:neut:low,ev_cbc_008672_8730a1a5ec
0.9,edge_000388,book_chunk,MENTIONS_TEST,ev_cbc_008672_8730a1a5ec,test:plt
0.55,edge_000389,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_008672_8730a1a5ec
0.55,edge_000390,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_008672_8730a1a5ec
0.9,edge_000391,book_chunk,MENTIONS_TEST,ev_cbc_008672_8730a1a5ec,test:wbc
0.55,edge_000392,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_008672_8730a1a5ec
0.55,edge_000393,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_008672_8730a1a5ec
0.75,edge_000394,book_chunk,SUPPORTS_CONDITION,ev_cbc_008672_8730a1a5ec,condition:infection
0.75,edge_000395,book_chunk,SUPPORTS_CONDITION,ev_cbc_008672_8730a1a5ec,condition:left_shift_stress_response
0.75,edge_000396,book_chunk,SUPPORTS_CONDITION,ev_cbc_008672_8730a1a5ec,condition:leukocytosis
0.75,edge_000397,book_chunk,SUPPORTS_CONDITION,ev_cbc_008672_8730a1a5ec,condition:renal_impairment
0.75,edge_000398,book_chunk,SUPPORTS_CONDITION,ev_cbc_008672_8730a1a5ec,condition:thrombocytopenia
0.95,edge_000399,book_chunk,FROM_SOURCE,ev_cbc_000249_e1421e008f,source:clinical_hematology_pdf
1.0,edge_000400,book_chunk,BELONGS_TO_PANEL,ev_cbc_000249_e1421e008f,panel:cbc
0.9,edge_000401,book_chunk,MENTIONS_TEST,ev_cbc_000249_e1421e008f,test:hct
0.55,edge_000402,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_000249_e1421e008f
0.55,edge_000403,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_000249_e1421e008f
0.9,edge_000404,book_chunk,MENTIONS_TEST,ev_cbc_000249_e1421e008f,test:plt
0.55,edge_000405,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000249_e1421e008f
0.55,edge_000406,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000249_e1421e008f
0.9,edge_000407,book_chunk,MENTIONS_TEST,ev_cbc_000249_e1421e008f,test:rbc
0.55,edge_000408,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000249_e1421e008f
0.55,edge_000409,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000249_e1421e008f
0.9,edge_000410,book_chunk,MENTIONS_TEST,ev_cbc_000249_e1421e008f,test:wbc
0.55,edge_000411,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_000249_e1421e008f
0.55,edge_000412,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_000249_e1421e008f
0.75,edge_000413,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:bleeding_risk
0.75,edge_000414,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:hyperuricemia
0.75,edge_000415,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:leukocytosis
0.75,edge_000416,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:polycythemia
0.75,edge_000417,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:renal_impairment
0.75,edge_000418,book_chunk,SUPPORTS_CONDITION,ev_cbc_000249_e1421e008f,condition:thrombocytosis
0.95,edge_000419,book_chunk,FROM_SOURCE,ev_cbc_000431_1967e97266,source:clinical_hematology_pdf
1.0,edge_000420,book_chunk,BELONGS_TO_PANEL,ev_cbc_000431_1967e97266,panel:cbc
0.9,edge_000421,book_chunk,MENTIONS_TEST,ev_cbc_000431_1967e97266,test:hct
0.55,edge_000422,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_000431_1967e97266
0.55,edge_000423,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_000431_1967e97266
0.9,edge_000424,book_chunk,MENTIONS_TEST,ev_cbc_000431_1967e97266,test:hgb
0.55,edge_000425,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_000431_1967e97266
0.55,edge_000426,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_000431_1967e97266
0.9,edge_000427,book_chunk,MENTIONS_TEST,ev_cbc_000431_1967e97266,test:plt
0.55,edge_000428,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000431_1967e97266
0.55,edge_000429,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000431_1967e97266
0.9,edge_000430,book_chunk,MENTIONS_TEST,ev_cbc_000431_1967e97266,test:rbc
0.55,edge_000431,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000431_1967e97266
0.55,edge_000432,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000431_1967e97266
0.9,edge_000433,book_chunk,MENTIONS_TEST,ev_cbc_000431_1967e97266,test:wbc
0.55,edge_000434,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:high,ev_cbc_000431_1967e97266
0.55,edge_000435,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:wbc:low,ev_cbc_000431_1967e97266
0.75,edge_000436,book_chunk,SUPPORTS_CONDITION,ev_cbc_000431_1967e97266,condition:anemia
0.75,edge_000437,book_chunk,SUPPORTS_CONDITION,ev_cbc_000431_1967e97266,condition:infection
0.75,edge_000438,book_chunk,SUPPORTS_CONDITION,ev_cbc_000431_1967e97266,condition:leukocytosis
0.95,edge_000439,book_chunk,FROM_SOURCE,ev_cbc_000949_03dfe2426b,source:clinical_hematology_pdf
1.0,edge_000440,book_chunk,BELONGS_TO_PANEL,ev_cbc_000949_03dfe2426b,panel:cbc
0.9,edge_000441,book_chunk,MENTIONS_TEST,ev_cbc_000949_03dfe2426b,test:hct
0.55,edge_000442,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_000949_03dfe2426b
0.55,edge_000443,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_000949_03dfe2426b
0.9,edge_000444,book_chunk,MENTIONS_TEST,ev_cbc_000949_03dfe2426b,test:hgb
0.55,edge_000445,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_000949_03dfe2426b
0.55,edge_000446,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_000949_03dfe2426b
0.9,edge_000447,book_chunk,MENTIONS_TEST,ev_cbc_000949_03dfe2426b,test:mcv
0.55,edge_000448,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:high,ev_cbc_000949_03dfe2426b
0.55,edge_000449,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:mcv:low,ev_cbc_000949_03dfe2426b
0.9,edge_000450,book_chunk,MENTIONS_TEST,ev_cbc_000949_03dfe2426b,test:rbc
0.55,edge_000451,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000949_03dfe2426b
0.55,edge_000452,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000949_03dfe2426b
0.75,edge_000453,book_chunk,SUPPORTS_CONDITION,ev_cbc_000949_03dfe2426b,condition:anemia
0.75,edge_000454,book_chunk,SUPPORTS_CONDITION,ev_cbc_000949_03dfe2426b,condition:iron_deficiency_anemia
0.75,edge_000455,book_chunk,SUPPORTS_CONDITION,ev_cbc_000949_03dfe2426b,condition:iron_store_abnormality
1.0,edge_000456,book_chunk,FROM_SOURCE,ev_cbc_016609_02360b8787,source:harrison_pdf
1.0,edge_000457,book_chunk,BELONGS_TO_PANEL,ev_cbc_016609_02360b8787,panel:cbc
0.9,edge_000458,book_chunk,MENTIONS_TEST,ev_cbc_016609_02360b8787,test:hct
0.55,edge_000459,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:high,ev_cbc_016609_02360b8787
0.55,edge_000460,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hct:low,ev_cbc_016609_02360b8787
0.9,edge_000461,book_chunk,MENTIONS_TEST,ev_cbc_016609_02360b8787,test:plt
0.55,edge_000462,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_016609_02360b8787
0.55,edge_000463,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_016609_02360b8787
0.75,edge_000464,book_chunk,SUPPORTS_CONDITION,ev_cbc_016609_02360b8787,condition:bleeding_risk
0.75,edge_000465,book_chunk,SUPPORTS_CONDITION,ev_cbc_016609_02360b8787,condition:coagulation_disorder
0.75,edge_000466,book_chunk,SUPPORTS_CONDITION,ev_cbc_016609_02360b8787,condition:renal_impairment
0.95,edge_000467,book_chunk,FROM_SOURCE,ev_cbc_000331_31ebee8f5a,source:clinical_hematology_pdf
1.0,edge_000468,book_chunk,BELONGS_TO_PANEL,ev_cbc_000331_31ebee8f5a,panel:cbc
0.9,edge_000469,book_chunk,MENTIONS_TEST,ev_cbc_000331_31ebee8f5a,test:hgb
0.55,edge_000470,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_000331_31ebee8f5a
0.55,edge_000471,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_000331_31ebee8f5a
0.9,edge_000472,book_chunk,MENTIONS_TEST,ev_cbc_000331_31ebee8f5a,test:rbc
0.55,edge_000473,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000331_31ebee8f5a
0.55,edge_000474,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000331_31ebee8f5a
0.9,edge_000475,book_chunk,MENTIONS_TEST,ev_cbc_000331_31ebee8f5a,test:rdw
0.55,edge_000476,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rdw:high,ev_cbc_000331_31ebee8f5a
0.55,edge_000477,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rdw:low,ev_cbc_000331_31ebee8f5a
0.75,edge_000478,book_chunk,SUPPORTS_CONDITION,ev_cbc_000331_31ebee8f5a,condition:anemia
0.75,edge_000479,book_chunk,SUPPORTS_CONDITION,ev_cbc_000331_31ebee8f5a,condition:iron_deficiency_anemia
0.75,edge_000480,book_chunk,SUPPORTS_CONDITION,ev_cbc_000331_31ebee8f5a,condition:thalassemia
0.95,edge_000481,book_chunk,FROM_SOURCE,ev_cbc_000338_b711c41e7f,source:clinical_hematology_pdf
1.0,edge_000482,book_chunk,BELONGS_TO_PANEL,ev_cbc_000338_b711c41e7f,panel:cbc
0.9,edge_000483,book_chunk,MENTIONS_TEST,ev_cbc_000338_b711c41e7f,test:hgb
0.55,edge_000484,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:high,ev_cbc_000338_b711c41e7f
0.55,edge_000485,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:hgb:low,ev_cbc_000338_b711c41e7f
0.9,edge_000486,book_chunk,MENTIONS_TEST,ev_cbc_000338_b711c41e7f,test:plt
0.55,edge_000487,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:high,ev_cbc_000338_b711c41e7f
0.55,edge_000488,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:plt:low,ev_cbc_000338_b711c41e7f
0.9,edge_000489,book_chunk,MENTIONS_TEST,ev_cbc_000338_b711c41e7f,test:rbc
0.55,edge_000490,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:high,ev_cbc_000338_b711c41e7f
0.55,edge_000491,book_chunk,SUPPORTED_BY_EVIDENCE,finding_concept:cbc:rbc:low,ev_cbc_000338_b711c41e7f
0.75,edge_000492,book_chunk,SUPPORTS_CONDITION,ev_cbc_000338_b711c41e7f,condition:anemia
0.75,edge_000493,book_chunk,SUPPORTS_CONDITION,ev_cbc_000338_b711c41e7f,condition:hemolytic_anemia
0.75,edge_000494,book_chunk,SUPPORTS_CONDITION,ev_cbc_000338_b711c41e7f,condition:renal_impairment
